侄子,nephew; brother's son or daughter,zhí zi,[sound:侄子.mp3]
一贯,consistent; constant; from start to finish; then as now,yí guàn,[sound:一贯.mp3]
畅通,unimpeded; unclogged; free-flowing; straight path; to expedite,chàng tōng,[sound:畅通.mp3]
设立,set up; establish,shè lì,[sound:设立.mp3]
考核,examine; check up on,kǎo hé,[sound:考核.mp3]
遭受,suffer; suffering; be subjected to (something unfortunate),zāo shòu,[sound:遭受.mp3]
合成,compound; synthesis; mixture,hé chéng,[sound:合成.mp3]
插座,power socket,chā zuò,[sound:插座.mp3]
响应,respond to; answer,xiǎng yìng,[sound:响应.mp3]
提议,propose; suggest,tí yì,[sound:提议.mp3]
迟钝,slow (witted); stupid; dull,chí dùn,[sound:迟钝.mp3]
偏见,prejudice,piān jiàn,[sound:偏见.mp3]
不时,frequently; often; at any time,bù shí,[sound:不时.mp3]
压迫,oppress,yā pò,[sound:压迫.mp3]
掀起,lift; raise in height,xiān qǐ,[sound:掀起.mp3]
舒畅,happy; entirely free from worry,shū chàng,[sound:舒畅.mp3]
作风,work style; way,zuò fēng,[sound:作风.mp3]
况且,moreover; besides; in addition,kuàng qiě,[sound:况且.mp3]
配套,form a complete set,pèi tào,[sound:配套.mp3]
内幕,inside story; non-public information; behind the scenes,nèi mù,[sound:内幕.mp3]
徒弟,disciple,tú dì,[sound:徒弟.mp3]
保卫,defend; to safeguard,bǎo wèi,[sound:保卫.mp3]
开阔,wide; open (spaces),kāi kuò,[sound:开阔.mp3]
考古,archaeology,kǎo gǔ,[sound:考古.mp3]
蹬,press down with the foot; step back or into something,dēng,[sound:蹬.mp3]
渔民,fisherman; fisher folk,yú mín,[sound:渔民.mp3]
拣,choose; select; sort out,jiǎn,[sound:拣.mp3]
丰收,bumper crop; have a good harvest,fēng shōu,[sound:丰收.mp3]
协助,assist; to help,xié zhù,[sound:协助.mp3]
借助,get help from,jiè zhù,[sound:借助.mp3]
美观,pleasing to the eye; beautiful; artistic,měi guān,[sound:美观.mp3]
苏醒,wake up; regain consciousness,sū xǐng,[sound:苏醒.mp3]
手艺,craft; workmanship; one's cooking,shǒu yì,[sound:手艺.mp3]
严厉,strict; severe,yán lì,[sound:严厉.mp3]
分辨,distinguish; differentiate; resolve,fēn biàn,[sound:分辨.mp3]
演奏,give an instrumental performance,yǎn zòu,[sound:演奏.mp3]
谅解,understanding; make an allowance for; forgive,liàng jiě,[sound:谅解.mp3]
传达,convey; transmit; communicate,chuán dá,[sound:传达.mp3]
纠纷,dispute; quarrel,jiū fēn,[sound:纠纷.mp3]
朴素,plain; simple; austerity,pǔ sù,[sound:朴素.mp3]
对联,rhyming couplet; vertical written couplet usually placed along either side of a doorway,duì lián,[sound:对联.mp3]
上进,make forward progress; do better,shàng jìn,[sound:上进.mp3]
行列,procession; ranks; queue,háng liè,[sound:行列.mp3]
雕刻,carve; engrave; sculpt,diāo kè,[sound:雕刻.mp3]
溅,to splash,jiàn,[sound:溅.mp3]
火焰,blaze; flame,huǒ yàn,[sound:火焰.mp3]
主权,sovereignty,zhǔ quán,[sound:主权.mp3]
渗透,infiltrate; permeate,shèn tòu,[sound:渗透.mp3]
知足常乐,content with what one has,zhī zú cháng lè,[sound:知足常乐.mp3]
进攻,attack (military); assault,jìn gōng,[sound:进攻.mp3]
职务,post; a position; job; duties,zhí wù,[sound:职务.mp3]
无忧无虑,carefree and without worries,wú yōu wú lǜ,[sound:无忧无虑.mp3]
举动,action; act; (make) a move; movement,jǔ dòng,[sound:举动.mp3]
储备,reserves; store up,chǔ bèi,[sound:储备.mp3]
文物,cultural relic; historical relic,wén wù,[sound:文物.mp3]
屑,crumbs; filings; worth while,xiè,[sound:屑.mp3]
冷却,cooling; cool off,lěng què,[sound:冷却.mp3]
描绘,describe; portray,miáo huì,[sound:描绘.mp3]
港湾,harbor; estuary,gǎng wān,[sound:港湾.mp3]
遗产,heritage; legacy,yí chǎn,[sound:遗产.mp3]
袭击,surprise attack; to raid,xí jī,[sound:袭击.mp3]
宏观,macro-; macroscopic,hóng guān,[sound:宏观.mp3]
习俗,custom; tradition; (local) convention,xí sú,[sound:习俗.mp3]
后代,posterity; later generations; descendants,hòu dài,[sound:后代.mp3]
特定,special; specific; designated,tè dìng,[sound:特定.mp3]
生育,give birth; to rear; bring up (children),shēng yù,[sound:生育.mp3]
符号,symbol; mark; sign,fú hào,[sound:符号.mp3]
约束,restrict; limit to; constrain; restriction,yuē shù,[sound:约束.mp3]
注视,watch attentively; gaze at; stare,zhù shì,[sound:注视.mp3]
辅助,assist; aide,fǔ zhù,[sound:辅助.mp3]
悬念,"reader's involvement; suspense in a movie, place etc",xuán niàn,[sound:悬念.mp3]
治理,to bring under control; to govern; to manage,zhì lǐ,[sound:治理.mp3]
告诫,warn; admonish,gào jiè,[sound:告诫.mp3]
悔恨,remorse; repentance,huǐ hèn,[sound:悔恨.mp3]
展望,outlook; prospect; to look ahead; look forward to,zhǎn wàng,[sound:展望.mp3]
助手,assistant; helper,zhù shǒu,[sound:助手.mp3]
违背,violate; go against,wéi bèi,[sound:违背.mp3]
糟蹋,waste; ruin; wreck; spoil; slander,zāo tà,[sound:糟蹋.mp3]
种植,plant; grow; crop,zhòng zhí,[sound:种植.mp3]
畏惧,to fear; foreboding,wèi jù,[sound:畏惧.mp3]
思索,think deeply; ponder,sī suǒ,[sound:思索.mp3]
平行,parallel; concurrent,píng xíng,[sound:平行.mp3]
树立,set up; establish,shù lì,[sound:树立.mp3]
澄清,(of liquid) settle; become clear; (Chem.) precipitate,chéng qīng,[sound:澄清.mp3]
支配,to control,zhī pèi,[sound:支配.mp3]
杜绝,put an end to,dù jué,[sound:杜绝.mp3]
斯文,refined; educated; cultured; intellectual; men of letters; scholars; literati; polite; gentle,sī wen,[sound:斯文.mp3]
追究,investigate; look into; find out,zhuī jiū,[sound:追究.mp3]
处境,plight; unfavorable situation,chǔ jìng,[sound:处境.mp3]
微不足道,negligible; insignificant; not worth mentioning,wēi bù zú dào,[sound:微不足道.mp3]
践踏,trample,jiàn tà,[sound:践踏.mp3]
闪烁,to twinkle; to flicker; glimmer,shǎn shuò,[sound:闪烁.mp3]
战术,(military) tactics,zhàn shù,[sound:战术.mp3]
挎,carry over one's shoulder or slung on one's side,kuà,[sound:挎.mp3]
转让,"transfer (technology, good, etc.); make over",zhuǎn ràng,[sound:转让.mp3]
近来,recently; lately,jìn lái,[sound:近来.mp3]
遗失,lose; lose due to carelessness,yí shī,[sound:遗失.mp3]
话筒,microphone; transmitter; megaphone,huà tǒng,[sound:话筒.mp3]
朴实,plain; sober; down-to-earth,pǔ shí,[sound:朴实.mp3]
日益,day by day; more and more; increasingly,rì yì,[sound:日益.mp3]
野心,ambition; wild schemes or ambitions; careerism,yě xīn,[sound:野心.mp3]
水泥,cement,shuǐ ní,[sound:水泥.mp3]
跳跃,jump; leap; bound; skip,tiào yuè,[sound:跳跃.mp3]
索性,you might as well (do it); simply; just; frankly; bluntly; directly,suǒ xìng,[sound:索性.mp3]
流通,circulate; currency,liú tōng,[sound:流通.mp3]
肿瘤,tumor; neoplasm,zhǒng liú,[sound:肿瘤.mp3]
储存,stockpile; to store,chǔ cún,[sound:储存.mp3]
罪犯,criminal,zuì fàn,[sound:罪犯.mp3]
独裁,dictatorship,dú cái,[sound:独裁.mp3]
颁发,issue; promulgate; award,bān fā,[sound:颁发.mp3]
凝视,gaze; stare,níng shì,[sound:凝视.mp3]
高明,brilliant; wise,gāo míng,[sound:高明.mp3]
主导,leading; dominant; guiding,zhǔ dǎo,[sound:主导.mp3]
狭隘,narrow; tight; narrow (minded); lacking in experience,xiá ài,[sound:狭隘.mp3]
剧烈,acute; violent; severe,jù liè,[sound:剧烈.mp3]
笼罩,envelop; to shroud; be masked by,lǒng zhào,[sound:笼罩.mp3]
捍卫,defend; uphold; safeguard,hàn wèi,[sound:捍卫.mp3]
烹饪,cooking; culinary arts,pēng rèn,[sound:烹饪.mp3]
框架,frame; framework; skeleton,kuàng jià,[sound:框架.mp3]
沉思,ponder; contemplate; meditation,chén sī,[sound:沉思.mp3]
昂贵,expensive; costly,áng guì,[sound:昂贵.mp3]
成效,effect; result,chéng xiào,[sound:成效.mp3]
发射,to launch; to shoot (a projectile); to fire (a rocket),fā shè,[sound:发射.mp3]
窜,to flee; to escape; run away,cuàn,[sound:窜.mp3]
容纳,contain; accommodate; tolerate (different options),róng nà,[sound:容纳.mp3]
隐约,vague; faint; indistinct,yǐn yuē,[sound:隐约.mp3]
飞跃,to leap,fēi yuè,[sound:飞跃.mp3]
惊奇,amaze; astonished,jīng qí,[sound:惊奇.mp3]
支援,to support; assist; aid,zhī yuán,[sound:支援.mp3]
缠绕,bind; wind; twirl; twist; intertwine,chán rào,[sound:缠绕.mp3]
防守,to defend; protect; to guard,fáng shǒu,[sound:防守.mp3]
氧气,oxygen,yǎng qì,[sound:氧气.mp3]
储蓄,to save; to deposit,chǔ xù,[sound:储蓄.mp3]
倡议,suggest; propose,chàng yì,[sound:倡议.mp3]
判决,judgment (by a court of law); adjudicate,pàn jué,[sound:判决.mp3]
排斥,to reject; repulse; exclude,pái chì,[sound:排斥.mp3]
索取,demand; ask for; to exact,suǒ qǔ,[sound:索取.mp3]
僵硬,stiff,jiāng yìng,[sound:僵硬.mp3]
赌博,to gamble,dǔ bó,[sound:赌博.mp3]
备份,to back up; a backup,bèi fèn,[sound:备份.mp3]
顽强,tenacious; hard to defeat,wán qiáng,[sound:顽强.mp3]
歹徒,evil person who commits crimes; villain; gangster,dǎi tú,[sound:歹徒.mp3]
情形,circumstances; situation,qíng xing,[sound:情形.mp3]
四肢,arms and legs; the four limbs of the body,sì zhī,[sound:四肢.mp3]
履行,fulfill (one's obligations); carry out,lǚ xíng,[sound:履行.mp3]
恰当,appropriate; suitable; proper,qià dàng,[sound:恰当.mp3]
演变,develop; evolve,yǎn biàn,[sound:演变.mp3]
遵循,follow; abide by,zūn xún,[sound:遵循.mp3]
刹那,an instant (Sanskrit: ksana); split second,chà nà,[sound:刹那.mp3]
隐患,hidden danger,yǐn huàn,[sound:隐患.mp3]
公道,fair; equitable,gōng dao,[sound:公道.mp3]
残疾,deformity; handicapped; crippled,cán ji,[sound:残疾.mp3]
北极,the North Pole,běi jí,[sound:北极.mp3]
投降,to surrender,tóu xiáng,[sound:投降.mp3]
玩弄,resort to; play with; engage in,wán nòng,[sound:玩弄.mp3]
号召,call upon; summon; to appeal,hào zhào,[sound:号召.mp3]
踊跃,eager; enthusiastically,yǒng yuè,[sound:踊跃.mp3]
指示,indicate; instruct; instructions,zhǐ shì,[sound:指示.mp3]
保密,keep secret/confidential,bǎo mì,[sound:保密.mp3]
事务,affairs; work,shì wù,[sound:事务.mp3]
答复,to answer; to reply,dá fù,[sound:答复.mp3]
挽救,to rescue; retrieve; to remedy,wǎn jiù,[sound:挽救.mp3]
无赖,hoodlum; rascal; rogue; rascally; scoundrelly,wú lài,[sound:无赖.mp3]
仍旧,still (remaining); remain (the same); yet,réng jiù,[sound:仍旧.mp3]
授予,to award; confer,shòu yǔ,[sound:授予.mp3]
情报,intelligence; information-gathering,qíng bào,[sound:情报.mp3]
部署,dispose; deploy,bù shǔ,[sound:部署.mp3]
顾虑,misgivings; apprehensions,gù lǜ,[sound:顾虑.mp3]
恶化,worsen; deteriorate,è huà,[sound:恶化.mp3]
继承,inherit; carry on; succeed,jì chéng,[sound:继承.mp3]
秃,bald; blunt,tū,[sound:秃.mp3]
压制,suppress; inhibit; stifle,yā zhì,[sound:压制.mp3]
流露,express; reveal (one's thoughts or feelings),liú lù,[sound:流露.mp3]
郑重,serious; solemn,zhèng zhòng,[sound:郑重.mp3]
启程,set out on a journey,qǐ chéng,[sound:启程.mp3]
鞠躬,to bow,jū gōng,[sound:鞠躬.mp3]
生肖,Chinese zodiac,shēng xiào,[sound:生肖.mp3]
反馈,feedback; send information back,fǎn kuì,[sound:反馈.mp3]
为期,be scheduled for; last for (a certain duration),wéi qī,[sound:为期.mp3]
服从,to obey; to comply,fú cóng,[sound:服从.mp3]
孕育,"be pregnant; to produce offspring; nurture (a development, school of thought, artwork, etc.)",yùn yù,[sound:孕育.mp3]
报仇,retaliate; to revenge; avenge,bào chóu,[sound:报仇.mp3]
敏锐,keen; sharp; acute; brisk,mǐn ruì,[sound:敏锐.mp3]
热泪盈眶,(saying) eyes brimming with tears; extremely moved,rè lèi yíng kuàng,[sound:热泪盈眶.mp3]
灭亡,be destroyed; perish; exterminate; become extinct,miè wáng,[sound:灭亡.mp3]
商标,trademark; logo,shāng biāo,[sound:商标.mp3]
审查,examine; investigate; censorship,shěn chá,[sound:审查.mp3]
眨,wink; blink,zhǎ,[sound:眨.mp3]
凝聚,agglomeration; agglomerate; cohesion; coherence,níng jù,[sound:凝聚.mp3]
镇定,cool; calm; unperturbed,zhèn dìng,[sound:镇定.mp3]
关照,concern; look after; keep an eye on,guān zhào,[sound:关照.mp3]
压缩,to compress,yā suō,[sound:压缩.mp3]
株,stem; root; trunk; (mw for plants),zhū,[sound:株.mp3]
重心,center of gravity; central core; main part,zhòng xīn,[sound:重心.mp3]
引用,quote; cite,yǐn yòng,[sound:引用.mp3]
威力,might; power that invokes fear,wēi lì,[sound:威力.mp3]
仓库,depot; storehouse; warehouse,cāng kù,[sound:仓库.mp3]
新颖,new and original; novel,xīn yǐng,[sound:新颖.mp3]
科目,(school) subject,kē mù,[sound:科目.mp3]
公认,publicly know (to be); recognize; generally acknowledged,gōng rèn,[sound:公认.mp3]
浓厚,"dense; thick (fog, clouds, etc.)",nóng hòu,[sound:浓厚.mp3]
阶层,hierarchy,jiē céng,[sound:阶层.mp3]
寺庙,temple; monastery,sì miào,[sound:寺庙.mp3]
受罪,endure hardships; have a hard time,shòu zuì,[sound:受罪.mp3]
反驳,retort; refute,fǎn bó,[sound:反驳.mp3]
大致,more or less; roughly; approximately,dà zhì,[sound:大致.mp3]
丙,bright; fire (3rd Heavenly Stem),bǐng,[sound:丙.mp3]
容貌,facial features; looks; appearance,róng mào,[sound:容貌.mp3]
沉闷,oppressive (of weather); heavy; depressed; not happy,chén mèn,[sound:沉闷.mp3]
出息,future prospects; aspiration; promise,chū xi,[sound:出息.mp3]
窍门,special tricks,qiào mén,[sound:窍门.mp3]
变质,go bad; deteriorate; metamorphism,biàn zhì,[sound:变质.mp3]
广阔,wide; vast,guǎng kuò,[sound:广阔.mp3]
凝固,curdle; freeze; solidify; congeal,níng gù,[sound:凝固.mp3]
公务,public affairs; official business,gōng wù,[sound:公务.mp3]
责怪,blame; rebuke,zé guài,[sound:责怪.mp3]
合并,merge; annex,hé bìng,[sound:合并.mp3]
问世,be published; to come out,wèn shì,[sound:问世.mp3]
功劳,contribution; meritorious; credit,gōng láo,[sound:功劳.mp3]
推翻,overthrow; topple,tuī fān,[sound:推翻.mp3]
武侠,knight-errant; a genre of swordplay martial arts movies and books,wǔ xiá,[sound:武侠.mp3]
缺口,gap; breach; shortfall,quē kǒu,[sound:缺口.mp3]
节制,to be restrained or moderate,jié zhì,[sound:节制.mp3]
解散,dismiss; dissolve; disband,jiě sàn,[sound:解散.mp3]
埋葬,bury,mái zàng,[sound:埋葬.mp3]
导弹,guided missile; cruise missile,dǎo dàn,[sound:导弹.mp3]
宪法,constitution; charter,xiàn fǎ,[sound:宪法.mp3]
堵塞,block; stop,dǔ sè,[sound:堵塞.mp3]
学位,academic degree; educational level,xué wèi,[sound:学位.mp3]
波浪,wave,bō làng,[sound:波浪.mp3]
疏远,drift apart; keep at a distance; not in close touch; estranged,shū yuǎn,[sound:疏远.mp3]
洪水,flood,hóng shuǐ,[sound:洪水.mp3]
盗窃,steal; pilfer,dào qiè,[sound:盗窃.mp3]
腥,fishy (smell),xīng,[sound:腥.mp3]
观光,sight see; tour,guān guāng,[sound:观光.mp3]
空洞,empty; hollow; vacuous; devoid of content,kōng dòng,[sound:空洞.mp3]
愚昧,ignorant; benighted,yú mèi,[sound:愚昧.mp3]
快活,happy; cheerful,kuài huo,[sound:快活.mp3]
卑鄙,base; mean; despicable; contemptible; unprincipled,bēi bǐ,[sound:卑鄙.mp3]
爽快,refreshed; rejuvenated; frank,shuǎng kuài,[sound:爽快.mp3]
梢,tip of a branch,shāo,[sound:梢.mp3]
文凭,diploma,wén píng,[sound:文凭.mp3]
收音机,radio,shōu yīn jī,[sound:收音机.mp3]
干涉,interfere; intervene; meddle,gān shè,[sound:干涉.mp3]
经费,funds; expenses,jīng fèi,[sound:经费.mp3]
审判,put (someone) to trial; to try somebody,shěn pàn,[sound:审判.mp3]
名誉,fame; reputation; honor; honorary,míng yù,[sound:名誉.mp3]
共和国,republic,gòng hé guó,[sound:共和国.mp3]
噪音,uproar; rumble; noise; static,zào yīn,[sound:噪音.mp3]
残留,to remain; be left over; surplus; remnant,cán liú,[sound:残留.mp3]
竞赛,race; contest; competition,jìng sài,[sound:竞赛.mp3]
心血,heart and blood; painstaking effort; meticulous care,xīn xuè,[sound:心血.mp3]
生机,reprieve from death; life force; vitality,shēng jī,[sound:生机.mp3]
知觉,perception; consciousness; feeling,zhī jué,[sound:知觉.mp3]
逼迫,to force; compel; coerce,bī pò,[sound:逼迫.mp3]
临床,clinical,lín chuáng,[sound:临床.mp3]
着迷,to be fascinated,zháo mí,[sound:着迷.mp3]
间谍,a spy; intelligence agent,jiàn dié,[sound:间谍.mp3]
缺席,absence; absent; default,quē xí,[sound:缺席.mp3]
垂直,perpendicular; vertical,chuí zhí,[sound:垂直.mp3]
特长,strong point; specialty,tè cháng,[sound:特长.mp3]
譬如,for example; for instance; such as,pì rú,[sound:譬如.mp3]
严寒,bitter cold; severe winter,yán hán,[sound:严寒.mp3]
照耀,to shine; illuminate,zhào yào,[sound:照耀.mp3]
不料,unexpectedly; to one's surprise,bú liào,[sound:不料.mp3]
对照,contrast; compare,duì zhào,[sound:对照.mp3]
接连,one after another; in a row; in succession,jiē lián,[sound:接连.mp3]
古董,antique,gǔ dǒng,[sound:古董.mp3]
竞选,run for (electoral) office; take part in an election,jìng xuǎn,[sound:竞选.mp3]
局势,situation; state (of affairs),jú shì,[sound:局势.mp3]
随即,immediately (after); soon after; immediately,suí jí,[sound:随即.mp3]
安详,serene; composed,ān xiáng,[sound:安详.mp3]
畅销,best seller; chart-topping; very marketable,chàng xiāo,[sound:畅销.mp3]
幢,"(mw for houses, buildings); tent",zhuàng,[sound:幢.mp3]
实质,substance; essence; gist,shí zhì,[sound:实质.mp3]
枯萎,wither; withered,kū wěi,[sound:枯萎.mp3]
吃力,strenuous; exhausted,chī lì,[sound:吃力.mp3]
目睹,witness; see first hand,mù dǔ,[sound:目睹.mp3]
杰出,outstanding; preeminent,jié chū,[sound:杰出.mp3]
支柱,pillar; prop; mainstay; backbone,zhī zhù,[sound:支柱.mp3]
进而,and then (what follows next),jìn ér,[sound:进而.mp3]
帐篷,tent,zhàng peng,[sound:帐篷.mp3]
冷酷,grim; unfeeling; callous,lěng kù,[sound:冷酷.mp3]
疙瘩,swelling or lump on skin,gē da,[sound:疙瘩.mp3]
敬礼,to salute; best regards,jìng lǐ,[sound:敬礼.mp3]
航天,space flight,háng tiān,[sound:航天.mp3]
源泉,headspring; fountainhead; water source,yuán quán,[sound:源泉.mp3]
平坦,flat,píng tǎn,[sound:平坦.mp3]
签署,sign (an agreement),qiān shǔ,[sound:签署.mp3]
土壤,soil; earth,tǔ rǎng,[sound:土壤.mp3]
缴纳,to pay (taxes),jiǎo nà,[sound:缴纳.mp3]
沉着,calm and collected; not nervous,chén zhuó,[sound:沉着.mp3]
捆绑,tie up; bundled,kǔn bǎng,[sound:捆绑.mp3]
充当,serve as; play the part of,chōng dāng,[sound:充当.mp3]
恰到好处,just right; it's just perfect,qià dào hǎo chù,[sound:恰到好处.mp3]
再接再厉,continue the struggle; persist; unremitting efforts,zài jiē zài lì,[sound:再接再厉.mp3]
共计,sum up; total,gòng jì,[sound:共计.mp3]
皮革,leather,pí gé,[sound:皮革.mp3]
对称,symmetry,duì chèn,[sound:对称.mp3]
牢骚,grumble; complaint,láo sāo,[sound:牢骚.mp3]
区分,differentiate; find differing aspects; find the difference between,qū fēn,[sound:区分.mp3]
示威,hold a protest demonstration,shì wēi,[sound:示威.mp3]
未免,(of something that one finds has gone too far); rather a bit too,wèi miǎn,[sound:未免.mp3]
毒品,drugs; narcotics; poison,dú pǐn,[sound:毒品.mp3]
诞辰,birthday,dàn chén,[sound:诞辰.mp3]
开除,expel; to discharge; to kick out,kāi chú,[sound:开除.mp3]
拳头,fist,quán tou,[sound:拳头.mp3]
模范,model; exemplar,mó fàn,[sound:模范.mp3]
蒸发,evaporate; evaporation,zhēng fā,[sound:蒸发.mp3]
解剖,dissect; analyze; anatomy,jiě pōu,[sound:解剖.mp3]
干预,meddle; intervene; intervention,gān yù,[sound:干预.mp3]
反之,whereas...; on the other hand ...; conversely ...,fǎn zhī,[sound:反之.mp3]
封锁,to blockade; to seal off,fēng suǒ,[sound:封锁.mp3]
胡乱,carelessly; recklessly,hú luàn,[sound:胡乱.mp3]
一帆风顺,(saying) smooth sailing,yì fān fēng shùn,[sound:一帆风顺.mp3]
更正,correct; correction,gēng zhèng,[sound:更正.mp3]
昼夜,day and night; continuously without stop,zhòu yè,[sound:昼夜.mp3]
赞叹,sigh or grasp in admiration; highly praise,zàn tàn,[sound:赞叹.mp3]
伪造,forge; to fake; to counterfeit,wěi zào,[sound:伪造.mp3]
倾斜,incline; lean; to slant; to slope; to tilt,qīng xié,[sound:倾斜.mp3]
振奋,stir oneself up; raise one's spirits; inspire,zhèn fèn,[sound:振奋.mp3]
见解,view; opinion; understanding,jiàn jiě,[sound:见解.mp3]
园林,gardens; park; landscape,yuán lín,[sound:园林.mp3]
反面,the reverse side of sth.; opposite side of a topic,fǎn miàn,[sound:反面.mp3]
间隔,interval; intermission; gap; be separated,jiàng é,[sound:间隔.mp3]
坚固,firm; strong; sturdy,jiān gù,[sound:坚固.mp3]
对策,countermeasure for dealing with a situation,duì cè,[sound:对策.mp3]
博大精深,broad and profound,bó dà jīng shēn,[sound:博大精深.mp3]
大意,main idea; general idea; gist,dà yì,[sound:大意.mp3]
准则,principle; standard or norm; criterion,zhǔn zé,[sound:准则.mp3]
规格,standard; norm; specification,guī gé,[sound:规格.mp3]
贯彻,to implement; put into practice; carry out,guàn chè,[sound:贯彻.mp3]
以致,so that; as a result,yǐ zhì,[sound:以致.mp3]
改良,improve; to reform,gǎi liáng,[sound:改良.mp3]
正气,healthy environment; healthy atmosphere,zhèng qì,[sound:正气.mp3]
器材,equipment; material,qì cái,[sound:器材.mp3]
汹涌,"(used in reference to an ocean, river, lake etc.) violently surge up; turbulent",xiōng yǒng,[sound:汹涌.mp3]
惋惜,feel sorry for a person; sympathize; to regret,wǎn xī,[sound:惋惜.mp3]
豪迈,bold and generous; heroic,háo mài,[sound:豪迈.mp3]
培育,to train; nurture; to breed,péi yù,[sound:培育.mp3]
昏迷,lose consciousness; be in a coma,hūn mí,[sound:昏迷.mp3]
密度,density; thickness; consistency,mì dù,[sound:密度.mp3]
瞄准,take aim (a weapon at a target),miáo zhǔn,[sound:瞄准.mp3]
品德,moral character; morality; morals,pǐn dé,[sound:品德.mp3]
贝壳,shell; conch; cowry,bèi ké,[sound:贝壳.mp3]
溶解,dissolve; solution,róng jiě,[sound:溶解.mp3]
轰动,a sensation; a stir,hōng dòng,[sound:轰动.mp3]
屈服,yield; give in; submit,qū fú,[sound:屈服.mp3]
巡逻,"to patrol (police, army or navy)",xún luó,[sound:巡逻.mp3]
处置,to handle; take care of; punish,chǔ zhì,[sound:处置.mp3]
捎,bring or take (along); deliver (a message),shāo,[sound:捎.mp3]
健全,Perfect; sound; to perfect/strengthen/amplify,jiàn quán,[sound:健全.mp3]
变迁,changes; vicissitude,biàn qiān,[sound:变迁.mp3]
诧异,flabbergasted; astonished,chà yì,[sound:诧异.mp3]
筹备,make preparations; get ready for something,chóu bèi,[sound:筹备.mp3]
殴打,beat up; hit,ōu dǎ,[sound:殴打.mp3]
诉讼,lawsuit,sù sòng,[sound:诉讼.mp3]
制止,to curb; to put a stop to,zhì zhǐ,[sound:制止.mp3]
投机,speculate (on financial markets); congenial; opportunistic,tóu jī,[sound:投机.mp3]
衰退,decline; fall; drop; falter,shuāi tuì,[sound:衰退.mp3]
急躁,irritable; impetuous; impatient,jí zào,[sound:急躁.mp3]
过失,defect; fault,guò shī,[sound:过失.mp3]
夹杂,mix together; have two dissimilar substances mixed together,jiā zá,[sound:夹杂.mp3]
加剧,aggravate; intensify; sharpen; accelerate,jiā jù,[sound:加剧.mp3]
局限,to limit; confine; restrict or confine sth.,jú xiàn,[sound:局限.mp3]
让步,give in; concede; yield,ràng bù,[sound:让步.mp3]
恍然大悟,suddenly see the light; suddenly realize what has happened; twig,huǎng rán dà wù,[sound:恍然大悟.mp3]
分红,a bonus; to award a bonus; to draw or recieve dividends; to share profits,fēn hóng,[sound:分红.mp3]
崇高,lofty; sublime,chóng gāo,[sound:崇高.mp3]
间接,indirect,jiàn jiē,[sound:间接.mp3]
桥梁,bridge,qiáo liáng,[sound:桥梁.mp3]
可行,feasible,kě xíng,[sound:可行.mp3]
动荡,(social or political) turmoil; unrest; upheaval,dòng dàng,[sound:动荡.mp3]
逮捕,to arrest; to capture,dài bǔ,[sound:逮捕.mp3]
算数,(do) arithmetic; count,suàn shù,[sound:算数.mp3]
本钱,capital (financial),běn qián,[sound:本钱.mp3]
理直气壮,"with justice on one's side, one is bold and assured; to have the courage of ones convictions; just and forceful",lǐ zhí qì zhuàng,[sound:理直气壮.mp3]
复兴,revive; restore,fù xīng,[sound:复兴.mp3]
债券,bond,zhài quàn,[sound:债券.mp3]
报答,repay; requite,bào dá,[sound:报答.mp3]
和睦,peaceful relations; harmonious,hé mù,[sound:和睦.mp3]
直径,diameter,zhí jìng,[sound:直径.mp3]
辫子,plait; braid; pigtail,biàn zi,[sound:辫子.mp3]
原先,former; original,yuán xiān,[sound:原先.mp3]
分散,to scatter; disperse; distribute,fēn sàn,[sound:分散.mp3]
优越,superior; superiority,yōu yuè,[sound:优越.mp3]
恼火,get angry; irritated; annoy,nǎo huǒ,[sound:恼火.mp3]
名副其实,not just in name only; but also in reality,míng fù qí shí,[sound:名副其实.mp3]
界限,boundary; marginal; limit,jiè xiàn,[sound:界限.mp3]
申报,declare; report (to customs or other authority),shēn bào,[sound:申报.mp3]
体积,volume; bulk,tǐ jī,[sound:体积.mp3]
家常,the daily life of a family; home-style (food),jiā cháng,[sound:家常.mp3]
结算,settle up the bill; close an account,jié suàn,[sound:结算.mp3]
留神,(idiom) take care to ...; be careful of ...,liú shén,[sound:留神.mp3]
扰乱,disturb; perturb; harass,rǎo luàn,[sound:扰乱.mp3]
悬挂,suspend; hang; suspension (cable car),xuán guà,[sound:悬挂.mp3]
嚷,blurt out; shout,rǎng,[sound:嚷.mp3]
精确,accurate; precise,jīng què,[sound:精确.mp3]
开支,expenditures; pay; expenses,kāi zhī,[sound:开支.mp3]
熄灭,extinguish; go out (of fire); die out; extinction,xī miè,[sound:熄灭.mp3]
机密,secret; classified (information),jī mì,[sound:机密.mp3]
担保,guarantee; vouch for,dān bǎo,[sound:担保.mp3]
遍布,to cover the whole (area); found everywhere; spread all over,biàn bù,[sound:遍布.mp3]
油漆,oil paint; varnish,yóu qī,[sound:油漆.mp3]
资助,subsidy; provide financial aid,zī zhù,[sound:资助.mp3]
扭转,to reverse; turn around (an undesirable situation),niǔ zhuǎn,[sound:扭转.mp3]
首要,the most important; chief; principal,shǒu yào,[sound:首要.mp3]
哆嗦,tremble; to shiver; to quiver,duō suo,[sound:哆嗦.mp3]
确切,definite; exact; precise,què qiè,[sound:确切.mp3]
意向,will; intent; disposition,yì xiàng,[sound:意向.mp3]
